Column1,Content ID,content Type,Category,Reactions.Reaction Type,Reactions.Datetime,ReactionTypes.Sentiment,ReactionTypes.Score,UNIQUE CATEGORY,VALUES
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,super love,10-12-2020 13:05,positive,75,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,08-10-2020 07:35,negative,0,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,adore,06-09-2020 06:25,positive,72,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,hate,12-04-2021 06:58,negative,5,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,indifferent,26-12-2020 00:40,neutral,20,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,peeking,19-12-2020 08:22,neutral,35,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,peeking,25-01-2021 19:30,neutral,35,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,30-03-2021 01:41,negative,0,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,worried,08-03-2021 23:12,negative,12,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,04-04-2021 08:23,negative,0,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,like,18-12-2020 04:00,positive,50,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,intrigued,13-06-2021 18:15,positive,45,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,intrigued,27-06-2020 11:19,positive,45,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,like,01-07-2020 16:27,positive,50,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,interested,07-04-2021 01:26,positive,30,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,13-06-2021 04:04,negative,0,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,dislike,05-09-2020 14:44,negative,10,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,like,22-08-2020 21:15,positive,50,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,super love,01-01-2021 02:14,positive,75,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,hate,08-11-2020 01:42,negative,5,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,indifferent,24-12-2020 08:13,neutral,20,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,worried,28-01-2021 20:02,negative,12,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,indifferent,10-07-2020 12:55,neutral,20,,
637,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,love,24-02-2021 09:01,positive,65,,
638,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,interested,24-03-2021 13:14,positive,30,,
638,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,intrigued,29-12-2020 09:21,positive,45,,
638,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,heart,06-02-2021 05:25,positive,60,,
638,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,worried,16-07-2020 12:03,negative,12,,
638,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,interested,06-08-2020 18:05,positive,30,,
638,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,intrigued,14-09-2020 09:57,positive,45,,
638,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,adore,10-04-2021 10:48,positive,72,,
638,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,intrigued,07-06-2021 02:21,positive,45,,
638,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,super love,16-11-2020 16:19,positive,75,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,peeking,27-10-2020 12:39,neutral,35,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,intrigued,02-07-2020 14:33,positive,45,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,disgust,08-05-2021 02:36,negative,0,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,hate,29-09-2020 23:56,negative,5,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,scared,06-03-2021 03:30,negative,15,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,interested,26-08-2020 03:42,positive,30,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,adore,10-05-2021 10:58,positive,72,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,like,15-07-2020 08:09,positive,50,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,disgust,16-05-2021 07:56,negative,0,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,disgust,22-12-2020 11:43,negative,0,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,adore,07-08-2020 15:44,positive,72,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,indifferent,13-08-2020 03:00,neutral,20,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,hate,20-09-2020 05:36,negative,5,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,adore,09-11-2020 02:12,positive,72,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,want,05-01-2021 21:07,positive,70,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,love,02-08-2020 10:58,positive,65,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,super love,16-06-2021 00:14,positive,75,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,super love,28-06-2020 19:04,positive,75,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,want,01-12-2020 06:00,positive,70,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,hate,15-03-2021 11:44,negative,5,,
639,520450a4-c852-4a4e-9383-30657dd07533,photo,public speaking,adore,22-12-2020 19:50,positive,72,,
640,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,heart,30-03-2021 20:21,positive,60,,
640,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,super love,16-11-2020 09:23,positive,75,,
640,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,cherish,20-03-2021 05:50,positive,70,,
640,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,dislike,16-11-2020 12:33,negative,10,,
640,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,peeking,06-03-2021 04:48,neutral,35,,
640,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,like,07-02-2021 22:58,positive,50,,
640,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,scared,12-02-2021 20:42,negative,15,,
640,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,dislike,06-12-2020 16:49,negative,10,,
640,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,scared,07-06-2021 11:05,negative,15,,
640,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,like,13-04-2021 00:47,positive,50,,
640,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,heart,06-02-2021 13:49,positive,60,,
640,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,hate,01-09-2020 11:49,negative,5,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,super love,13-10-2020 20:12,positive,75,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,like,12-11-2020 07:44,positive,50,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,indifferent,06-08-2020 14:07,neutral,20,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,cherish,26-12-2020 13:09,positive,70,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,worried,19-02-2021 10:19,negative,12,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,hate,26-06-2020 00:58,negative,5,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,love,17-04-2021 18:58,positive,65,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,interested,08-05-2021 15:15,positive,30,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,super love,13-05-2021 00:39,positive,75,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,scared,31-03-2021 06:00,negative,15,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,scared,21-09-2020 17:03,negative,15,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,disgust,20-01-2021 19:27,negative,0,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,worried,29-12-2020 04:20,negative,12,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,cherish,19-12-2020 04:52,positive,70,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,heart,25-08-2020 18:28,positive,60,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,peeking,30-05-2021 18:37,neutral,35,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,worried,15-08-2020 17:11,negative,12,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,heart,05-06-2021 21:50,positive,60,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,hate,24-06-2020 07:50,negative,5,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,adore,24-02-2021 01:34,positive,72,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,disgust,19-12-2020 14:34,negative,0,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,hate,02-07-2020 02:47,negative,5,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,want,29-01-2021 14:09,positive,70,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,super love,11-12-2020 07:27,positive,75,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,scared,10-12-2020 10:46,negative,15,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,worried,28-12-2020 13:19,negative,12,,
641,c2fbcf27-369b-4385-925a-ca2eca1403c1,audio,culture,want,11-03-2021 06:46,positive,70,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,cherish,24-05-2021 07:36,positive,70,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,interested,23-09-2020 00:01,positive,30,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,hate,04-01-2021 04:23,negative,5,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,interested,30-12-2020 16:22,positive,30,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,indifferent,23-07-2020 22:05,neutral,20,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,disgust,13-01-2021 19:49,negative,0,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,super love,27-09-2020 14:28,positive,75,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,love,24-11-2020 01:34,positive,65,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,scared,11-02-2021 19:54,negative,15,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,love,29-06-2020 14:24,positive,65,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,like,14-10-2020 15:31,positive,50,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,heart,08-07-2020 14:02,positive,60,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,love,06-01-2021 01:46,positive,65,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,scared,07-06-2021 18:05,negative,15,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,worried,28-07-2020 02:44,negative,12,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,want,20-12-2020 12:30,positive,70,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,interested,21-01-2021 16:47,positive,30,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,heart,27-11-2020 22:50,positive,60,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,cherish,14-10-2020 02:26,positive,70,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,hate,29-11-2020 00:20,negative,5,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,scared,17-10-2020 20:50,negative,15,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,interested,11-02-2021 19:11,positive,30,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,worried,06-10-2020 10:53,negative,12,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,scared,16-07-2020 10:31,negative,15,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,want,05-05-2021 04:47,positive,70,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,heart,13-11-2020 11:13,positive,60,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,want,11-05-2021 22:04,positive,70,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,hate,27-02-2021 09:31,negative,5,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,indifferent,22-04-2021 06:45,neutral,20,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,super love,17-11-2020 06:19,positive,75,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,worried,02-06-2021 00:16,negative,12,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,adore,06-08-2020 04:47,positive,72,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,super love,10-05-2021 04:24,positive,75,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,scared,14-07-2020 09:44,negative,15,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,adore,01-10-2020 09:00,positive,72,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,heart,06-09-2020 02:30,positive,60,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,adore,12-12-2020 20:53,positive,72,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,dislike,01-05-2021 23:54,negative,10,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,adore,21-11-2020 00:30,positive,72,,
642,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,audio,soccer,hate,28-11-2020 00:49,negative,5,,
644,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,dislike,09-11-2020 23:04,negative,10,,
644,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,intrigued,03-07-2020 11:48,positive,45,,
644,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,scared,13-04-2021 13:44,negative,15,,
644,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,cherish,13-01-2021 23:54,positive,70,,
644,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,scared,21-02-2021 06:56,negative,15,,
644,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,hate,04-09-2020 19:43,negative,5,,
644,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,indifferent,29-03-2021 16:35,neutral,20,,
644,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,interested,21-04-2021 01:20,positive,30,,
644,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,dislike,20-03-2021 22:14,negative,10,,
644,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,hate,20-02-2021 10:42,negative,5,,
644,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,worried,06-07-2020 09:31,negative,12,,
644,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,like,15-10-2020 17:46,positive,50,,
644,431c5aac-aa89-41e0-99e0-92d237ca9408,GIF,technology,scared,10-05-2021 15:45,negative,15,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,adore,02-06-2021 16:52,positive,72,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,love,30-08-2020 23:44,positive,65,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,hate,15-08-2020 06:31,negative,5,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,scared,07-07-2020 08:46,negative,15,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,adore,28-10-2020 08:06,positive,72,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,like,05-11-2020 18:37,positive,50,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,love,18-06-2021 05:58,positive,65,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,indifferent,21-01-2021 07:37,neutral,20,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,scared,07-02-2021 03:22,negative,15,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,cherish,19-05-2021 06:59,positive,70,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,disgust,23-08-2020 12:57,negative,0,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,dislike,03-07-2020 06:24,negative,10,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,want,16-02-2021 16:12,positive,70,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,worried,19-10-2020 21:59,negative,12,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,indifferent,14-02-2021 12:18,neutral,20,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,love,03-03-2021 22:56,positive,65,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,scared,15-06-2021 02:02,negative,15,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,peeking,26-05-2021 10:22,neutral,35,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,dislike,07-05-2021 10:36,negative,10,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,hate,27-01-2021 06:25,negative,5,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,peeking,24-08-2020 18:08,neutral,35,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,super love,12-07-2020 11:52,positive,75,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,disgust,14-10-2020 05:43,negative,0,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,disgust,22-04-2021 04:49,negative,0,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,want,07-11-2020 21:39,positive,70,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,worried,21-05-2021 13:33,negative,12,,
646,d0f8e229-c57e-460c-a08f-59672c606151,GIF,soccer,worried,26-08-2020 16:32,negative,12,,
647,6a30164f-28c3-4d10-b928-66585a85cbb5,GIF,soccer,like,11-06-2021 01:42,positive,50,,
647,6a30164f-28c3-4d10-b928-66585a85cbb5,GIF,soccer,peeking,25-02-2021 14:10,neutral,35,,
647,6a30164f-28c3-4d10-b928-66585a85cbb5,GIF,soccer,want,04-03-2021 19:59,positive,70,,
647,6a30164f-28c3-4d10-b928-66585a85cbb5,GIF,soccer,worried,18-04-2021 08:19,negative,12,,
647,6a30164f-28c3-4d10-b928-66585a85cbb5,GIF,soccer,worried,17-04-2021 15:46,negative,12,,
647,6a30164f-28c3-4d10-b928-66585a85cbb5,GIF,soccer,indifferent,29-03-2021 03:25,neutral,20,,
647,6a30164f-28c3-4d10-b928-66585a85cbb5,GIF,soccer,want,09-08-2020 05:06,positive,70,,
647,6a30164f-28c3-4d10-b928-66585a85cbb5,GIF,soccer,dislike,24-07-2020 18:31,negative,10,,
647,6a30164f-28c3-4d10-b928-66585a85cbb5,GIF,soccer,hate,29-12-2020 03:37,negative,5,,
647,6a30164f-28c3-4d10-b928-66585a85cbb5,GIF,soccer,love,04-03-2021 15:07,positive,65,,
648,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,disgust,15-05-2021 18:56,negative,0,,
648,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,dislike,30-09-2020 14:30,negative,10,,
648,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,indifferent,13-11-2020 15:34,neutral,20,,
648,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,disgust,30-12-2020 12:42,negative,0,,
648,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,heart,26-01-2021 07:13,positive,60,,
648,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,heart,14-07-2020 03:49,positive,60,,
648,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,cherish,05-10-2020 09:59,positive,70,,
648,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,love,24-11-2020 21:37,positive,65,,
648,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,love,07-08-2020 18:37,positive,65,,
648,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,cherish,29-12-2020 01:11,positive,70,,
648,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,dislike,15-09-2020 03:05,negative,10,,
648,2387f014-e650-4df6-8daf-a9d863c10c7e,photo,food,adore,08-10-2020 06:51,positive,72,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,hate,01-04-2021 22:48,negative,5,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,scared,12-10-2020 02:28,negative,15,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,want,17-04-2021 04:01,positive,70,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,interested,03-06-2021 19:34,positive,30,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,interested,14-12-2020 22:02,positive,30,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,like,27-12-2020 23:17,positive,50,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,love,17-03-2021 17:12,positive,65,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,want,30-03-2021 12:01,positive,70,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,intrigued,01-09-2020 20:32,positive,45,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,like,08-02-2021 00:59,positive,50,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,intrigued,10-09-2020 20:33,positive,45,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,hate,25-02-2021 14:12,negative,5,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,like,27-07-2020 23:00,positive,50,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,worried,05-09-2020 07:27,negative,12,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,dislike,21-07-2020 09:54,negative,10,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,love,14-04-2021 21:36,positive,65,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,love,29-08-2020 18:57,positive,65,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,interested,18-11-2020 03:47,positive,30,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,cherish,25-08-2020 19:31,positive,70,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,hate,30-08-2020 01:46,negative,5,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,intrigued,17-08-2020 13:56,positive,45,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,want,13-06-2021 00:37,positive,70,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,indifferent,04-02-2021 07:44,neutral,20,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,want,23-04-2021 15:54,positive,70,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,worried,16-02-2021 23:03,negative,12,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,heart,16-01-2021 13:56,positive,60,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,indifferent,09-05-2021 09:19,neutral,20,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,peeking,17-05-2021 23:05,neutral,35,,
649,bead7e6d-0e1f-489d-81b2-d006a67b5b33,GIF,science,dislike,24-01-2021 10:26,negative,10,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,like,07-12-2020 12:21,positive,50,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,worried,14-06-2021 16:07,negative,12,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,scared,14-10-2020 12:38,negative,15,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,hate,06-04-2021 12:39,negative,5,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,dislike,11-09-2020 08:28,negative,10,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,scared,16-03-2021 02:39,negative,15,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,super love,20-10-2020 17:07,positive,75,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,indifferent,19-02-2021 06:31,neutral,20,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,intrigued,26-02-2021 12:25,positive,45,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,dislike,01-09-2020 10:21,negative,10,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,intrigued,06-04-2021 11:13,positive,45,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,love,05-12-2020 05:10,positive,65,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,super love,24-02-2021 19:45,positive,75,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,want,30-03-2021 12:46,positive,70,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,disgust,23-09-2020 22:23,negative,0,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,want,20-10-2020 17:01,positive,70,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,interested,19-08-2020 02:44,positive,30,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,super love,29-07-2020 14:22,positive,75,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,disgust,02-12-2020 23:32,negative,0,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,dislike,09-07-2020 10:05,negative,10,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,like,29-12-2020 17:28,positive,50,,
650,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,interested,11-09-2020 14:14,positive,30,,
